frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,left_arm_x,left_arm_y,right_arm_x,right_arm_y,left_leg_x,left_leg_y,right_leg_x,right_leg_y,head_x,head_y
395,12,2,2,1950,0.3877459168434143,0.504098653793335,0.2757661044597626,0.5699685215950012,0.3869271874427795,0.7415117621421814,0.2560146152973175,0.7739962339401245,0.3760293126106262,0.3713211119174957
400,13,2,2,1950,0.4143064022064209,0.5317180752754211,0.2663273215293884,0.5105502605438232,0.3804036378860473,0.7546781897544861,0.2326031923294067,0.7751129865646362,0.3720456957817077,0.3648034930229187
405,14,2,2,1950,0.415141761302948,0.4972454607486725,0.2702396214008331,0.5148417949676514,0.3880220651626587,0.7705029249191284,0.2351867258548736,0.7964156270027161,0.3792980909347534,0.3609970211982727
410,15,2,2,1950,0.3846161663532257,0.5730023980140686,0.274893581867218,0.5476329326629639,0.3987949192523956,0.7750089168548584,0.2418448477983474,0.7933014035224915,0.3720496296882629,0.3672387897968292
415,16,2,2,1950,0.3480147421360016,0.4783927798271179,0.2757722437381744,0.5427885055541992,0.4116008877754211,0.7643333673477173,0.2786280512809753,0.7810010313987732,0.3507044911384582,0.3550713062286377
420,17,2,2,1950,0.2941351532936096,0.50678950548172,0.2690325677394867,0.5290164351463318,0.4194005131721496,0.7686110734939575,0.29331174492836,0.7829902768135071,0.3325050473213196,0.353947103023529
425,18,2,2,1950,0.3333101272583008,0.4979354739189148,0.3165053427219391,0.4752003252506256,0.3511143028736114,0.7772700786590576,0.28050696849823,0.8004950881004333,0.3085944354534149,0.3510434031486511
430,19,2,2,1950,0.2912294268608093,0.5030776858329773,0.3014792203903198,0.5035111904144287,0.2569605410099029,0.809834897518158,0.2127722203731537,0.7942747473716736,0.3008168041706085,0.3335270285606384
435,20,2,2,1950,0.237931877374649,0.5411761999130249,0.3183329105377197,0.5021219253540039,0.2487908601760864,0.8039464354515076,0.3854712247848511,0.8297363519668579,0.3257197141647339,0.3196613788604736
440,21,2,2,1950,0.2715483903884887,0.536896288394928,0.3075362741947174,0.5312764644622803,0.3716487288475036,0.8372223973274231,0.3066564202308655,0.8191276788711548,0.3224981725215912,0.2991974651813507
450,23,2,2,1950,0.8865373730659485,0.3955721259117126,0.6505223512649536,0.3996917605400085,0.8627443313598633,0.8489258885383606,0.7385607957839966,0.8402109146118164,0.789323091506958,0.231292724609375
455,24,2,2,1950,0.8547393083572388,0.3464131951332092,0.7963703870773315,0.2406554818153381,0.8623694181442261,0.8549433350563049,0.7295790314674377,0.841004490852356,0.8301047086715698,0.2453265041112899
460,25,2,2,1950,0.82447350025177,0.2664965391159057,0.7926434278488159,0.2003203928470611,0.8714786767959595,0.8531979918479919,0.7306280136108398,0.8454521298408508,0.8196552991867065,0.2707894146442413
465,26,2,2,1950,0.801712691783905,0.2783194482326507,0.7683473825454712,0.2282027751207351,0.8799842596054077,0.8499720096588135,0.7277080416679382,0.8452624082565308,0.7902857065200806,0.2955683469772339
470,27,2,2,1950,0.8323192596435547,0.2964520752429962,0.749411404132843,0.2697503864765167,0.8784513473510742,0.8546937108039856,0.7284514307975769,0.8452322483062744,0.7837679982185364,0.2921195030212402
475,28,2,2,1950,0.8310478925704956,0.281755656003952,0.8182765245437622,0.2825023829936981,0.8781917691230774,0.8547102212905884,0.7261784672737122,0.8447373509407043,0.8197156190872192,0.2890364825725555
480,29,2,2,1950,0.8426064252853394,0.213548794388771,0.7929683923721313,0.2453977316617965,0.8761253356933594,0.8565335869789124,0.759695291519165,0.841556191444397,0.8451157808303833,0.2857977747917175
485,30,2,2,1950,0.8535839319229126,0.2661084830760956,0.8353231549263,0.2762355506420135,0.8749940991401672,0.8564732074737549,0.7463669180870056,0.8466291427612305,0.8451393246650696,0.2808271050453186
490,31,2,2,1950,0.842151939868927,0.4598953127861023,0.9088691473007202,0.2315196096897125,0.8749359250068665,0.8618925213813782,0.7322360277175903,0.84638512134552,0.8361223936080933,0.2360378056764602
495,32,2,2,1950,0.8382517099380493,0.4754277467727661,0.9226548075675964,0.2545199692249298,0.8754655122756958,0.8616665601730347,0.7240661382675171,0.8501735329627991,0.8340679407119751,0.2396699488162994
500,33,2,2,1950,0.8305004239082336,0.4962953925132751,0.8976882696151733,0.2633916735649109,0.8777963519096375,0.8627574443817139,0.7247938513755798,0.8520995378494263,0.8338446617126465,0.2387605607509613
505,34,2,2,1950,0.8352957963943481,0.4948816001415252,0.8533333539962769,0.2669539153575897,0.8819192051887512,0.8590178489685059,0.7356184720993042,0.8522269129753113,0.8120229840278625,0.2404210865497589
510,35,2,2,1950,0.8500339388847351,0.4879645109176636,0.8092564344406128,0.2705933153629303,0.8867732882499695,0.8584871888160706,0.7470483779907227,0.8520102500915527,0.8000828623771667,0.2434630095958709
515,36,2,2,1950,0.860499382019043,0.4864168465137481,0.797110378742218,0.250467985868454,0.8905280232429504,0.8557337522506714,0.7542372941970825,0.8515917658805847,0.7984008193016052,0.2440161406993866
520,37,2,2,1950,0.869742751121521,0.4878433644771576,0.7282942533493042,0.2608670890331268,0.8960874676704407,0.8543779850006104,0.7615500688552856,0.8515958189964294,0.7913017868995667,0.245013877749443
525,38,2,2,1950,0.8803458213806152,0.4851679801940918,0.7382704019546509,0.3339743614196777,0.9050901532173156,0.8537288904190063,0.7679598927497864,0.8513917922973633,0.792316734790802,0.2458854466676712
530,39,2,2,1950,0.8862808346748352,0.4856855571269989,0.7111666202545166,0.3243864178657532,0.9136048555374146,0.8529064655303955,0.7761726975440979,0.853979229927063,0.7920531630516052,0.2559268176555633
535,40,2,2,1950,0.887485146522522,0.4847387969493866,0.7050763964653015,0.313717782497406,0.9137380719184875,0.850554347038269,0.7780453562736511,0.8538393378257751,0.7930358648300171,0.2573438882827759
540,41,2,2,1950,0.9069385528564452,0.4963088035583496,0.7367927432060242,0.3870789408683777,0.9109765887260436,0.8505566716194153,0.7749898433685303,0.8535903096199036,0.8217512369155884,0.2573197782039642
545,42,2,2,1950,0.8845381736755371,0.4987452924251556,0.7844077348709106,0.4851370453834533,0.8744199872016907,0.8519180417060852,0.7790874242782593,0.8548573851585388,0.8340787887573242,0.2673187553882599
550,43,2,2,1950,0.8779023289680481,0.4917490780353546,0.8041707277297974,0.5069413781166077,0.8780425786972046,0.8596147298812866,0.775024950504303,0.8574107885360718,0.8573667407035828,0.2854850888252258
555,44,2,2,1950,0.8679914474487305,0.4946817755699157,0.8168360590934753,0.5060029625892639,0.8941015005111694,0.865207850933075,0.7739242911338806,0.8565778136253357,0.8620803952217102,0.2998515963554382
560,45,2,2,1950,0.8648698925971985,0.4931770861148834,0.8064444661140442,0.4991040527820587,0.8678291440010071,0.8514367938041687,0.7467483282089233,0.8609526753425598,0.8473629951477051,0.2950391471385956
565,46,2,2,1950,0.8739239573478699,0.4986450970172882,0.8274053335189819,0.5063972473144531,0.8872193098068237,0.8576770424842834,0.7625792026519775,0.8608679175376892,0.8488091230392456,0.2957591712474823
570,47,2,2,1950,0.8779964447021484,0.4965772330760956,0.8222840428352356,0.5032042860984802,0.9044974446296692,0.8575539588928223,0.7796405553817749,0.8607430458068848,0.8616150617599487,0.295214980840683
575,48,2,2,1950,0.8766902685165405,0.4711031913757324,0.8122528791427612,0.480301022529602,0.9080337285995485,0.8624931573867798,0.7813921570777893,0.8636107444763184,0.8402167558670044,0.2519024908542633
595,0,3,3,1950,0.8782389760017395,0.4713295698165893,0.8133786916732788,0.4817706942558288,0.9073346257209778,0.8580517172813416,0.7827525734901428,0.8655425310134888,0.8199713826179504,0.2260286808013916
600,1,3,3,1950,0.8797978162765503,0.4709546864032745,0.8135660886764526,0.4830314218997955,0.9081969261169434,0.8577497005462646,0.7831417322158813,0.8659939169883728,0.8164886236190796,0.2221328914165496
605,2,3,3,1950,0.8820186853408813,0.4720692932605743,0.8136376142501831,0.4850014150142669,0.9065552949905396,0.855972945690155,0.7838411331176758,0.8665094375610352,0.8154840469360352,0.2254137843847274
610,3,3,3,1950,0.8835525512695312,0.4726154804229736,0.8153297305107117,0.4856093227863312,0.9056321382522584,0.8553816676139832,0.7840849161148071,0.8682929277420044,0.8138308525085449,0.2232763767242431
615,4,3,3,1950,0.8834460377693176,0.4730846285820007,0.8171288371086121,0.4869298338890075,0.9058209657669068,0.8558509945869446,0.7845075726509094,0.8686766028404236,0.8139704465866089,0.2262841612100601
620,5,3,3,1950,0.8835309743881226,0.4603937268257141,0.8154815435409546,0.4828144907951355,0.9054073095321656,0.8560182452201843,0.7841616868972778,0.8683415055274963,0.815703272819519,0.2260261178016662
625,6,3,3,1950,0.945031464099884,0.437166690826416,0.7502418756484985,0.4808201193809509,0.8873727917671204,0.8499225378036499,0.783286452293396,0.841288149356842,0.8356550931930542,0.2266914397478103
630,7,3,3,1950,0.9522021412849426,0.461692214012146,0.7162901759147644,0.4396750628948211,0.7979780435562134,0.850084662437439,0.9098466634750366,0.7265167236328125,0.838638424873352,0.2509291768074035
635,8,3,3,1950,0.9486200213432312,0.4617206454277038,0.7131882309913635,0.4340661764144897,0.8393460512161255,0.8305674195289612,0.8578203320503235,0.7127580642700195,0.8360141515731812,0.2642010152339935
640,9,3,3,1950,0.9324353933334352,0.4228377938270569,0.6704901456832886,0.3633193969726562,0.8287478685379028,0.7839983701705933,0.8229897618293762,0.7417477369308472,0.8093258738517761,0.2670615017414093
645,10,3,3,1950,0.8301965594291687,0.3637913167476654,0.6534866690635681,0.3971677422523498,0.7765823602676392,0.7181035280227661,0.7671819925308228,0.7947995662689209,0.7812743186950684,0.2795421481132507
650,11,3,3,1950,0.8692291378974915,0.390786200761795,0.6783192753791809,0.4279667735099792,0.8117274045944214,0.7674086093902588,0.7437589168548584,0.8140357136726379,0.7620428204536438,0.2820025980472564
655,12,3,3,1950,0.8541640043258667,0.3661727607250213,0.6723320484161377,0.4202063381671905,0.7870416045188904,0.7417036890983582,0.7698695659637451,0.7494754195213318,0.7770171761512756,0.2755810916423797
660,13,3,3,1950,0.8508180379867554,0.3903589844703674,0.6855289340019226,0.4223741292953491,0.7781959176063538,0.7714372277259827,0.8198199272155762,0.6853703260421753,0.7875139713287354,0.2877271771430969
665,14,3,3,1950,0.927950382232666,0.4322907626628876,0.6790832281112671,0.3873819708824157,0.7898308038711548,0.8015216588973999,0.6861250996589661,0.7327009439468384,0.7898401021957397,0.2870404422283172
670,15,3,3,1950,0.9149967432022096,0.3922476172447204,0.6790796518325806,0.3473201394081116,0.7935539484024048,0.7905004620552063,0.7775893807411194,0.7316054701805115,0.7914846539497375,0.2828701436519623
675,16,3,3,1950,0.8477123379707336,0.4000934660434723,0.7468810677528381,0.5094980597496033,0.7797693014144897,0.8178486227989197,0.8542547225952148,0.7853246331214905,0.7886127233505249,0.2805182337760925
680,17,3,3,1950,0.7154320478439331,0.3536575734615326,0.7917355298995972,0.507623016834259,0.9015144109725952,0.7878335118293762,0.7822548151016235,0.814693808555603,0.7746958136558533,0.2851774394512176
685,18,3,3,1950,0.8012837171554565,0.5127440094947815,0.7520560622215271,0.4982680082321167,0.7777387499809265,0.8123425245285034,0.8565939664840698,0.7673584222793579,0.7761794328689575,0.2854693233966827
690,19,3,3,1950,0.8957751393318176,0.3759297132492065,0.6807678937911987,0.3295150101184845,0.684809684753418,0.6223542094230652,0.782576322555542,0.8123769760131836,0.7781367897987366,0.2844558954238891
695,20,3,3,1950,0.8890156745910645,0.2276654839515686,0.6686412692070007,0.2358122020959854,0.7065106630325317,0.4696172177791595,0.7759183645248413,0.8036231994628906,0.7815378904342651,0.2700276374816894
700,21,3,3,1950,0.8143867254257202,0.3072879612445831,0.7204652428627014,0.3353288173675537,0.8173410296440125,0.650059700012207,0.7815934419631958,0.8146069049835205,0.7799968719482422,0.2656227648258209
705,22,3,3,1950,0.7141171097755432,0.436078131198883,0.8161899447441101,0.4696617424488067,0.8894742727279663,0.7788613438606262,0.7807196974754333,0.8200929164886475,0.7766246795654297,0.2916237413883209
710,23,3,3,1950,0.7399276494979858,0.4222133159637451,0.7277101278305054,0.4361872375011444,0.8828496932983398,0.7861721515655518,0.7806069254875183,0.818023681640625,0.7818124294281006,0.3102859854698181
715,24,3,3,1950,0.7819305658340454,0.2926473319530487,0.7975417971611023,0.230050042271614,0.7818865776062012,0.7916991114616394,0.7706164121627808,0.8030880689620972,0.8001319766044617,0.2729105055332184
165,0,4,4,1950,0.2953131198883056,0.5242769718170166,0.152281180024147,0.4681305885314941,0.2796446084976196,0.8432791233062744,0.143401637673378,0.8614987134933472,0.2028142660856247,0.3031392693519592
170,1,4,4,1950,0.2635809183120727,0.529991090297699,0.1628323495388031,0.5762467980384827,0.2791941165924072,0.844630777835846,0.1299818754196167,0.8549851179122925,0.2027277052402496,0.3217367827892303
175,2,4,4,1950,0.259111613035202,0.5033387541770935,0.1905367374420166,0.6183182597160339,0.2806888222694397,0.8450231552124023,0.1270939111709594,0.8527416586875916,0.2032889574766159,0.3430202603340149
180,3,4,4,1950,0.2442186176776886,0.5412946939468384,0.2044338881969452,0.614599883556366,0.282444417476654,0.8442322611808777,0.1291278451681137,0.850166916847229,0.2055795192718505,0.3597273826599121
185,4,4,4,1950,0.238478422164917,0.5538474321365356,0.2142669409513473,0.6012579202651978,0.2832340598106384,0.8439188599586487,0.130415678024292,0.847267210483551,0.2091433107852935,0.3719526827335357
190,5,4,4,1950,0.234609767794609,0.5608422756195068,0.2236128747463226,0.5893233418464661,0.2869935631752014,0.843402087688446,0.1328807771205902,0.8451961278915405,0.2128648310899734,0.3858327269554138
195,6,4,4,1950,0.237511396408081,0.5640138983726501,0.229790598154068,0.578930675983429,0.2892018556594848,0.8418593406677246,0.1365440189838409,0.8427126407623291,0.2166352570056915,0.3950850665569305
200,7,4,4,1950,0.2393329590559005,0.5648510456085205,0.2409521043300628,0.5737864971160889,0.2906406223773956,0.8411976099014282,0.1396136134862899,0.8411753177642822,0.2189730107784271,0.4026249647140503
205,8,4,4,1950,0.2396746575832367,0.5654100775718689,0.2495278418064117,0.567161500453949,0.2917419672012329,0.8399009704589844,0.1407885402441024,0.841538667678833,0.2208331823348999,0.4091141521930694
210,9,4,4,1950,0.2433417737483978,0.565454363822937,0.2562693953514099,0.5581117272377014,0.2915073037147522,0.8385620713233948,0.1417015045881271,0.8415501713752747,0.2245217263698578,0.4115586578845978
215,10,4,4,1950,0.2448464930057525,0.5675639510154724,0.2663080990314483,0.5375526547431946,0.2913044095039367,0.8383908867835999,0.1418882757425308,0.8418845534324646,0.2275860756635666,0.4102625250816345
220,11,4,4,1950,0.2455825060606002,0.6165286302566528,0.2486097365617752,0.6111251711845398,0.29117351770401,0.8407890200614929,0.1416798532009124,0.8419046998023987,0.2280785590410232,0.4098339378833771
225,12,4,4,1950,0.2894784808158874,0.591006875038147,0.1883886158466339,0.5962547659873962,0.294180691242218,0.8408347964286804,0.1493341028690338,0.8406245112419128,0.2253274619579315,0.3728471994400024
230,13,4,4,1950,0.2951102256774902,0.5861387252807617,0.1524343192577362,0.5899789929389954,0.293351262807846,0.8416697382926941,0.1598388999700546,0.8408564329147339,0.223954826593399,0.3484908640384674
235,14,4,4,1950,0.2942427098751068,0.5906071066856384,0.1478015929460525,0.5915889143943787,0.2944141030311584,0.8257917761802673,0.160436138510704,0.8355261087417603,0.2255034446716308,0.3504301309585571
240,15,4,4,1950,0.287443995475769,0.5920803546905518,0.1560120433568954,0.6049709320068359,0.29734867811203,0.8388904333114624,0.1583651006221771,0.835813581943512,0.219351127743721,0.3426997363567352
245,16,4,4,1950,0.281046450138092,0.5646127462387085,0.1460785567760467,0.6125787496566772,0.2885038554668426,0.8392789959907532,0.1539536118507385,0.8460328578948975,0.2087285071611404,0.3308198153972626
250,17,4,4,1950,0.2898894250392914,0.5871906876564026,0.1419287919998169,0.602542519569397,0.2917822003364563,0.8402597308158875,0.1529150903224945,0.8452765345573425,0.203474074602127,0.3235176801681518
255,18,4,4,1950,0.2557045519351959,0.5785014033317566,0.1279881596565246,0.6099416613578796,0.2804511487483978,0.8410295248031616,0.1292055994272232,0.8605442643165588,0.1941519826650619,0.3182817697525024
260,19,4,4,1950,0.2541626393795013,0.543610692024231,0.125318095088005,0.6067883968353271,0.2825884521007538,0.8416098952293396,0.1218536049127578,0.85858553647995,0.1874875128269195,0.3151681125164032
265,20,4,4,1950,0.2623448967933655,0.5690672993659973,0.1238853931427002,0.5828430652618408,0.278747409582138,0.8418788313865662,0.0982462093234062,0.8568414449691772,0.1877612769603729,0.3210145533084869
270,21,4,4,1950,0.2625830173492431,0.5693195462226868,0.1225480064749717,0.5830546021461487,0.2803055644035339,0.8447215557098389,0.1056228652596473,0.8555080890655518,0.1867621093988418,0.2996541559696197
275,22,4,4,1950,0.2613518834114074,0.568161129951477,0.1049790605902671,0.5613430738449097,0.278292715549469,0.8500233888626099,0.099144123494625,0.8553521037101746,0.1865750402212143,0.2974987328052521
280,23,4,4,1950,0.226745918393135,0.5097013115882874,0.1064040064811706,0.527461588382721,0.268595427274704,0.8297059535980225,0.0917707234621048,0.8471794724464417,0.1716161221265792,0.267450600862503
285,24,4,4,1950,0.2378229647874832,0.5142727494239807,0.0858702808618545,0.5718044638633728,0.2723825573921203,0.8123690485954285,0.0980440303683281,0.8303075432777405,0.1487673074007034,0.2842648029327392
290,25,4,4,1950,0.2407022714614868,0.5211066007614136,0.0925681442022323,0.6074797511100769,0.274071604013443,0.8064175844192505,0.103418730199337,0.8007306456565857,0.150171548128128,0.2910353243350982
295,26,4,4,1950,0.260791003704071,0.5137282013893127,0.0932915657758712,0.5975315570831299,0.2790574431419372,0.7707992792129517,0.0934799909591674,0.7830914258956909,0.1530213356018066,0.2947314083576202
300,27,4,4,1950,0.2747812867164612,0.5359927415847778,0.1261269748210907,0.5812836289405823,0.2770059704780578,0.773600697517395,0.0976852029561996,0.7721816897392273,0.1945428401231765,0.2959135174751282
